,Unnamed: 0,dateandtime,air-temp-1.8m-2m,air-hum,air-temp-1m,soil-temp,rain,date_full,hour_full
31740,31740,25.5.2019. 14:50:00,26.1,47.0,30.2,17.4,0.0,25.5.2019  14:50:00,50
31741,31741,25.5.2019. 14:40:00,25.7,46.0,29.4,17.3,0.0,25.5.2019  14:40:00,40
31742,31742,25.5.2019. 14:30:00,26.4,44.3,30.7,17.2,0.0,25.5.2019  14:30:00,30
31743,31743,25.5.2019. 14:20:00,26.2,46.5,30.8,17.1,0.0,25.5.2019  14:20:00,20
31744,31744,25.5.2019. 14:10:00,25.2,44.7,28.9,17.1,0.0,25.5.2019  14:10:00,10
31745,31745,25.5.2019. 14:00:00,24.6,47.2,26.1,17.0,0.0,25.5.2019  14:00:00,00
31746,31746,25.5.2019. 13:50:00,25.1,51.5,27.1,16.9,0.0,25.5.2019  13:50:00,50
31747,31747,25.5.2019. 13:40:00,24.4,48.1,26.6,16.8,0.0,25.5.2019  13:40:00,40
31748,31748,25.5.2019. 13:30:00,23.7,49.4,25.4,16.8,0.0,25.5.2019  13:30:00,30
31749,31749,25.5.2019. 13:20:00,24.4,48.3,26.6,16.7,0.0,25.5.2019  13:20:00,20
31750,31750,25.5.2019. 13:10:00,24.2,49.1,26.2,16.6,0.0,25.5.2019  13:10:00,10
31751,31751,25.5.2019. 13:00:00,25.0,46.7,28.9,16.5,0.0,25.5.2019  13:00:00,00
31752,31752,25.5.2019. 12:50:00,24.7,52.0,28.8,16.4,0.0,25.5.2019  12:50:00,50
31753,31753,25.5.2019. 12:40:00,24.2,52.1,27.4,16.3,0.0,25.5.2019  12:40:00,40
31754,31754,25.5.2019. 12:30:00,24.6,49.2,28.6,16.2,0.0,25.5.2019  12:30:00,30
31755,31755,25.5.2019. 12:20:00,24.5,46.3,28.8,16.2,0.0,25.5.2019  12:20:00,20
31756,31756,25.5.2019. 12:10:00,25.0,51.8,29.6,16.1,0.0,25.5.2019  12:10:00,10
31757,31757,25.5.2019. 12:00:00,24.5,51.4,29.0,16.1,0.0,25.5.2019  12:00:00,00
31758,31758,25.5.2019. 11:50:00,24.4,46.8,28.1,16.1,0.0,25.5.2019  11:50:00,50
31759,31759,25.5.2019. 11:40:00,24.2,51.8,27.5,16.0,0.0,25.5.2019  11:40:00,40
31760,31760,25.5.2019. 11:30:00,24.3,51.7,29.2,15.9,0.0,25.5.2019  11:30:00,30
31761,31761,25.5.2019. 11:20:00,24.2,54.2,27.9,15.9,0.0,25.5.2019  11:20:00,20
31762,31762,25.5.2019. 11:10:00,24.2,49.0,28.2,15.8,0.0,25.5.2019  11:10:00,10
31763,31763,25.5.2019. 11:00:00,24.4,57.7,28.6,15.8,0.0,25.5.2019  11:00:00,00
31764,31764,25.5.2019. 10:50:00,24.1,58.3,28.6,15.8,0.0,25.5.2019  10:50:00,50
31765,31765,25.5.2019. 10:40:00,23.3,58.0,26.0,15.8,0.0,25.5.2019  10:40:00,40
31766,31766,25.5.2019. 10:30:00,23.3,59.9,25.2,15.7,0.0,25.5.2019  10:30:00,30
31767,31767,25.5.2019. 10:20:00,23.2,64.7,24.1,15.6,0.0,25.5.2019  10:20:00,20
31768,31768,25.5.2019. 10:10:00,22.5,64.9,23.9,15.7,0.0,25.5.2019  10:10:00,10
31769,31769,25.5.2019. 10:00:00,21.6,65.6,22.8,15.6,0.0,25.5.2019  10:00:00,00
31770,31770,25.5.2019. 9:50:00,21.2,66.9,22.4,15.6,0.0,25.5.2019  9:50:00,50
31771,31771,25.5.2019. 9:40:00,20.8,67.0,21.7,15.6,0.0,25.5.2019  9:40:00,40
31772,31772,25.5.2019. 9:30:00,20.7,68.0,21.4,15.6,0.0,25.5.2019  9:30:00,30
31773,31773,25.5.2019. 9:20:00,20.5,71.1,21.2,15.6,0.0,25.5.2019  9:20:00,20
31774,31774,25.5.2019. 9:10:00,20.3,71.2,21.1,15.5,0.0,25.5.2019  9:10:00,10
31775,31775,25.5.2019. 9:00:00,19.8,70.8,20.8,15.5,0.0,25.5.2019  9:00:00,00
31776,31776,25.5.2019. 8:50:00,19.6,70.3,20.1,15.5,0.0,25.5.2019  8:50:00,50
31777,31777,25.5.2019. 8:40:00,19.0,73.4,20.4,15.5,0.0,25.5.2019  8:40:00,40
31778,31778,25.5.2019. 8:30:00,18.1,73.8,21.2,15.5,0.0,25.5.2019  8:30:00,30
31779,31779,25.5.2019. 8:20:00,18.0,74.7,20.4,15.6,0.0,25.5.2019  8:20:00,20
31780,31780,25.5.2019. 8:10:00,16.8,76.2,19.1,15.5,0.0,25.5.2019  8:10:00,10
31781,31781,25.5.2019. 8:00:00,16.7,76.0,17.2,15.6,0.0,25.5.2019  8:00:00,00
31782,31782,25.5.2019. 7:50:00,16.4,78.1,17.9,15.6,0.0,25.5.2019  7:50:00,50
31783,31783,25.5.2019. 7:40:00,15.4,79.0,18.5,15.6,0.0,25.5.2019  7:40:00,40
31784,31784,25.5.2019. 7:30:00,15.0,80.0,18.6,15.6,0.0,25.5.2019  7:30:00,30
31785,31785,25.5.2019. 7:20:00,14.5,80.7,17.8,15.6,0.0,25.5.2019  7:20:00,20
31786,31786,25.5.2019. 7:10:00,13.9,81.4,16.3,15.6,0.0,25.5.2019  7:10:00,10
31787,31787,25.5.2019. 7:00:00,12.9,83.8,14.4,15.7,0.0,25.5.2019  7:00:00,00
31788,31788,25.5.2019. 6:50:00,11.9,85.6,12.6,15.7,0.0,25.5.2019  6:50:00,50
31789,31789,25.5.2019. 6:40:00,11.9,87.8,14.1,15.8,0.0,25.5.2019  6:40:00,40
31790,31790,25.5.2019. 6:30:00,11.4,89.3,13.7,15.8,0.0,25.5.2019  6:30:00,30
31791,31791,25.5.2019. 6:20:00,10.4,89.8,11.2,15.8,0.0,25.5.2019  6:20:00,20
31792,31792,25.5.2019. 6:10:00,9.7,89.8,9.6,15.8,0.0,25.5.2019  6:10:00,10
31793,31793,25.5.2019. 6:00:00,9.2,89.9,8.9,15.9,0.0,25.5.2019  6:00:00,00
31794,31794,25.5.2019. 5:50:00,8.7,89.8,8.7,15.9,0.0,25.5.2019  5:50:00,50
31795,31795,25.5.2019. 5:40:00,8.6,89.8,8.5,15.9,0.0,25.5.2019  5:40:00,40
31796,31796,25.5.2019. 5:30:00,8.5,89.7,8.1,15.9,0.0,25.5.2019  5:30:00,30
31797,31797,25.5.2019. 5:20:00,8.5,89.7,8.1,16.0,0.0,25.5.2019  5:20:00,20
31798,31798,25.5.2019. 5:10:00,8.6,89.8,8.0,16.1,0.0,25.5.2019  5:10:00,10
31799,31799,25.5.2019. 5:00:00,8.1,89.5,7.6,16.1,0.0,25.5.2019  5:00:00,00
31800,31800,25.5.2019. 4:50:00,8.1,89.4,7.6,16.1,0.0,25.5.2019  4:50:00,50
31801,31801,25.5.2019. 4:40:00,8.2,89.3,7.9,16.2,0.0,25.5.2019  4:40:00,40
31802,31802,25.5.2019. 4:30:00,8.3,89.2,7.9,16.2,0.0,25.5.2019  4:30:00,30
31803,31803,25.5.2019. 4:20:00,8.6,89.2,7.9,16.2,0.0,25.5.2019  4:20:00,20
31804,31804,25.5.2019. 4:10:00,8.5,88.9,8.0,16.2,0.0,25.5.2019  4:10:00,10
31805,31805,25.5.2019. 4:00:00,8.7,88.9,8.2,16.2,0.0,25.5.2019  4:00:00,00
31806,31806,25.5.2019. 3:50:00,8.7,88.6,8.2,16.3,0.0,25.5.2019  3:50:00,50
31807,31807,25.5.2019. 3:40:00,8.8,88.2,8.2,16.4,0.0,25.5.2019  3:40:00,40
31808,31808,25.5.2019. 3:30:00,8.9,87.9,8.3,16.4,0.0,25.5.2019  3:30:00,30
31809,31809,25.5.2019. 3:20:00,9.0,87.6,8.4,16.4,0.0,25.5.2019  3:20:00,20
31810,31810,25.5.2019. 3:10:00,9.4,87.5,8.8,16.5,0.0,25.5.2019  3:10:00,10
31811,31811,25.5.2019. 3:00:00,9.6,87.5,9.0,16.5,0.0,25.5.2019  3:00:00,00
31812,31812,25.5.2019. 2:50:00,9.7,87.6,9.0,16.6,0.0,25.5.2019  2:50:00,50
31813,31813,25.5.2019. 2:40:00,9.6,87.2,9.1,16.6,0.0,25.5.2019  2:40:00,40
31814,31814,25.5.2019. 2:30:00,9.7,86.7,9.0,16.6,0.0,25.5.2019  2:30:00,30
31815,31815,25.5.2019. 2:20:00,10.1,85.8,9.5,16.6,0.0,25.5.2019  2:20:00,20
31816,31816,25.5.2019. 2:10:00,10.7,85.0,10.1,16.7,0.0,25.5.2019  2:10:00,10
31817,31817,25.5.2019. 2:00:00,11.1,84.6,10.4,16.8,0.0,25.5.2019  2:00:00,00
31818,31818,25.5.2019. 1:50:00,11.5,83.3,10.8,16.8,0.0,25.5.2019  1:50:00,50
31819,31819,25.5.2019. 1:40:00,11.7,82.7,10.9,16.8,0.0,25.5.2019  1:40:00,40
31820,31820,25.5.2019. 1:30:00,11.6,82.7,10.9,16.9,0.0,25.5.2019  1:30:00,30
31821,31821,25.5.2019. 1:20:00,11.5,83.1,10.6,16.9,0.0,25.5.2019  1:20:00,20
31822,31822,25.5.2019. 1:10:00,11.3,83.9,10.8,16.9,0.0,25.5.2019  1:10:00,10
31823,31823,25.5.2019. 1:00:00,11.3,83.9,10.3,16.9,0.0,25.5.2019  1:00:00,00
31824,31824,25.5.2019. 0:50:00,11.4,83.9,10.4,17.0,0.0,25.5.2019  0:50:00,50
31825,31825,25.5.2019. 0:40:00,11.3,84.3,10.4,17.1,0.0,25.5.2019  0:40:00,40
31826,31826,25.5.2019. 0:30:00,11.2,85.5,10.2,17.1,0.0,25.5.2019  0:30:00,30
31827,31827,25.5.2019. 0:20:00,11.0,86.3,10.1,17.1,0.0,25.5.2019  0:20:00,20
31828,31828,25.5.2019. 0:10:00,11.1,86.0,10.2,17.1,0.0,25.5.2019  0:10:00,10
31829,31829,25.5.2019. 0:00:00,11.2,86.0,10.2,17.2,0.0,25.5.2019  0:00:00,00
31830,31830,24.5.2019. 23:50:00,11.2,85.9,10.4,17.2,0.0,24.5.2019  23:50:00,50
31831,31831,24.5.2019. 23:40:00,11.3,86.0,10.4,17.2,0.0,24.5.2019  23:40:00,40
31832,31832,24.5.2019. 23:30:00,11.5,85.8,10.6,17.3,0.0,24.5.2019  23:30:00,30
31833,31833,24.5.2019. 23:20:00,11.7,84.9,10.8,17.3,0.0,24.5.2019  23:20:00,20
31834,31834,24.5.2019. 23:10:00,12.1,83.3,11.1,17.4,0.0,24.5.2019  23:10:00,10
31835,31835,24.5.2019. 23:00:00,12.5,82.5,11.4,17.4,0.0,24.5.2019  23:00:00,00
31836,31836,24.5.2019. 22:50:00,12.7,82.9,11.6,17.4,0.0,24.5.2019  22:50:00,50
31837,31837,24.5.2019. 22:40:00,12.7,83.4,11.8,17.5,0.0,24.5.2019  22:40:00,40
31838,31838,24.5.2019. 22:30:00,12.9,82.9,12.1,17.6,0.0,24.5.2019  22:30:00,30
31839,31839,24.5.2019. 22:20:00,13.2,82.5,12.5,17.6,0.0,24.5.2019  22:20:00,20
31840,31840,24.5.2019. 22:10:00,13.2,82.8,12.6,17.6,0.0,24.5.2019  22:10:00,10
31841,31841,24.5.2019. 22:00:00,13.3,83.0,12.5,17.6,0.0,24.5.2019  22:00:00,00
31842,31842,24.5.2019. 21:50:00,13.3,83.4,12.6,17.7,0.0,24.5.2019  21:50:00,50
31843,31843,24.5.2019. 21:40:00,13.4,83.6,12.7,17.7,0.0,24.5.2019  21:40:00,40
31844,31844,24.5.2019. 21:30:00,13.5,83.9,12.8,17.8,0.0,24.5.2019  21:30:00,30
31845,31845,24.5.2019. 21:20:00,13.6,83.8,12.8,17.8,0.0,24.5.2019  21:20:00,20
31846,31846,24.5.2019. 21:10:00,13.9,82.7,13.1,17.8,0.0,24.5.2019  21:10:00,10
31847,31847,24.5.2019. 21:00:00,14.3,80.2,13.2,17.8,0.0,24.5.2019  21:00:00,00
31848,31848,24.5.2019. 20:50:00,14.8,78.3,13.6,17.8,0.0,24.5.2019  20:50:00,50
31849,31849,24.5.2019. 20:40:00,15.3,77.3,14.1,17.8,0.0,24.5.2019  20:40:00,40
31850,31850,24.5.2019. 20:30:00,16.0,77.7,14.7,17.9,0.0,24.5.2019  20:30:00,30
31851,31851,24.5.2019. 20:20:00,17.2,74.1,16.2,17.9,0.0,24.5.2019  20:20:00,20
31852,31852,24.5.2019. 20:10:00,18.2,70.4,17.6,17.9,0.0,24.5.2019  20:10:00,10
31853,31853,24.5.2019. 20:00:00,19.0,66.9,18.4,17.9,0.0,24.5.2019  20:00:00,00
31854,31854,24.5.2019. 19:50:00,19.5,65.7,18.9,17.9,0.0,24.5.2019  19:50:00,50
31855,31855,24.5.2019. 19:40:00,19.9,64.6,19.6,17.9,0.0,24.5.2019  19:40:00,40
31856,31856,24.5.2019. 19:30:00,20.6,60.1,20.2,17.9,0.0,24.5.2019  19:30:00,30
31857,31857,24.5.2019. 19:20:00,21.1,58.2,21.0,17.9,0.0,24.5.2019  19:20:00,20
31858,31858,24.5.2019. 19:10:00,21.4,56.1,21.4,17.9,0.0,24.5.2019  19:10:00,10
31859,31859,24.5.2019. 19:00:00,21.9,54.1,21.8,17.9,0.0,24.5.2019  19:00:00,00
31860,31860,24.5.2019. 18:50:00,22.8,49.4,23.4,17.9,0.0,24.5.2019  18:50:00,50
31861,31861,24.5.2019. 18:40:00,23.2,42.9,23.2,17.9,0.0,24.5.2019  18:40:00,40
31862,31862,24.5.2019. 18:30:00,23.1,43.2,22.9,17.9,0.0,24.5.2019  18:30:00,30
31863,31863,24.5.2019. 18:20:00,23.1,45.3,22.9,17.8,0.0,24.5.2019  18:20:00,20
31864,31864,24.5.2019. 18:10:00,23.6,42.6,23.6,17.8,0.0,24.5.2019  18:10:00,10
31865,31865,24.5.2019. 18:00:00,23.5,41.4,24.1,17.8,0.0,24.5.2019  18:00:00,00
31866,31866,24.5.2019. 17:50:00,23.8,43.6,26.4,17.8,0.0,24.5.2019  17:50:00,50
31867,31867,24.5.2019. 17:40:00,23.7,45.0,26.4,17.7,0.0,24.5.2019  17:40:00,40
31868,31868,24.5.2019. 17:30:00,23.9,41.7,25.8,17.7,0.0,24.5.2019  17:30:00,30
31869,31869,24.5.2019. 17:20:00,24.1,43.8,24.8,17.6,0.0,24.5.2019  17:20:00,20
31870,31870,24.5.2019. 17:10:00,24.3,41.2,26.5,17.6,0.0,24.5.2019  17:10:00,10
31871,31871,24.5.2019. 17:00:00,24.5,39.1,27.6,17.5,0.0,24.5.2019  17:00:00,00
31872,31872,24.5.2019. 16:50:00,24.5,43.2,27.2,17.4,0.0,24.5.2019  16:50:00,50
31873,31873,24.5.2019. 16:40:00,24.5,40.1,27.3,17.4,0.0,24.5.2019  16:40:00,40
31874,31874,24.5.2019. 16:30:00,24.6,44.8,27.0,17.3,0.0,24.5.2019  16:30:00,30
31875,31875,24.5.2019. 16:20:00,24.7,42.4,26.8,17.3,0.0,24.5.2019  16:20:00,20
31876,31876,24.5.2019. 16:10:00,24.4,41.8,26.7,17.2,0.0,24.5.2019  16:10:00,10
31877,31877,24.5.2019. 16:00:00,24.3,42.1,26.8,17.2,0.0,24.5.2019  16:00:00,00
31878,31878,24.5.2019. 15:50:00,24.7,44.0,28.1,17.1,0.0,24.5.2019  15:50:00,50
31879,31879,24.5.2019. 15:40:00,24.1,45.9,27.3,17.1,0.0,24.5.2019  15:40:00,40
31880,31880,24.5.2019. 15:30:00,24.6,46.2,29.0,17.0,0.0,24.5.2019  15:30:00,30
31881,31881,24.5.2019. 15:20:00,24.2,42.1,28.7,16.9,0.0,24.5.2019  15:20:00,20
31882,31882,24.5.2019. 15:10:00,24.3,46.4,29.0,16.9,0.0,24.5.2019  15:10:00,10
31883,31883,24.5.2019. 15:00:00,24.1,43.6,28.8,16.9,0.0,24.5.2019  15:00:00,00
31884,31884,24.5.2019. 14:50:00,24.1,48.6,28.3,16.8,0.0,24.5.2019  14:50:00,50
31885,31885,24.5.2019. 14:40:00,23.3,51.0,26.9,16.8,0.0,24.5.2019  14:40:00,40
31886,31886,24.5.2019. 14:30:00,23.8,47.6,27.8,16.6,0.0,24.5.2019  14:30:00,30
31887,31887,24.5.2019. 14:20:00,23.8,45.8,28.1,16.6,0.0,24.5.2019  14:20:00,20
31888,31888,24.5.2019. 14:10:00,23.4,44.2,26.9,16.5,0.0,24.5.2019  14:10:00,10
31889,31889,24.5.2019. 14:00:00,23.1,52.3,24.6,16.4,0.0,24.5.2019  14:00:00,00
31890,31890,24.5.2019. 13:50:00,23.3,47.9,25.2,16.3,0.0,24.5.2019  13:50:00,50
31891,31891,24.5.2019. 13:40:00,22.7,44.7,24.9,16.2,0.0,24.5.2019  13:40:00,40
31892,31892,24.5.2019. 13:30:00,22.8,47.4,26.2,16.2,0.0,24.5.2019  13:30:00,30
31893,31893,24.5.2019. 13:20:00,22.8,46.3,27.1,16.1,0.0,24.5.2019  13:20:00,20
31894,31894,24.5.2019. 13:10:00,22.7,49.1,26.8,16.0,0.0,24.5.2019  13:10:00,10
31895,31895,24.5.2019. 13:00:00,22.7,53.1,26.6,15.9,0.0,24.5.2019  13:00:00,00
31896,31896,24.5.2019. 12:50:00,22.2,52.0,26.7,15.9,0.0,24.5.2019  12:50:00,50
31897,31897,24.5.2019. 12:40:00,22.6,54.3,27.1,15.8,0.0,24.5.2019  12:40:00,40
31898,31898,24.5.2019. 12:30:00,22.0,48.6,25.6,15.8,0.0,24.5.2019  12:30:00,30
31899,31899,24.5.2019. 12:20:00,22.3,50.8,25.8,15.7,0.0,24.5.2019  12:20:00,20
31900,31900,24.5.2019. 12:10:00,22.0,49.4,25.9,15.6,0.0,24.5.2019  12:10:00,10
31901,31901,24.5.2019. 12:00:00,22.1,52.9,26.4,15.6,0.0,24.5.2019  12:00:00,00
31902,31902,24.5.2019. 11:50:00,21.9,56.4,26.1,15.6,0.0,24.5.2019  11:50:00,50
31903,31903,24.5.2019. 11:40:00,21.5,50.3,25.8,15.5,0.0,24.5.2019  11:40:00,40
31904,31904,24.5.2019. 11:30:00,21.5,53.0,25.6,15.5,0.0,24.5.2019  11:30:00,30
31905,31905,24.5.2019. 11:20:00,21.5,56.8,25.9,15.4,0.0,24.5.2019  11:20:00,20
31906,31906,24.5.2019. 11:10:00,21.4,51.9,25.6,15.4,0.0,24.5.2019  11:10:00,10
31907,31907,24.5.2019. 11:00:00,21.1,56.4,25.2,15.3,0.0,24.5.2019  11:00:00,00
31908,31908,24.5.2019. 10:50:00,21.0,53.6,24.8,15.3,0.0,24.5.2019  10:50:00,50
31909,31909,24.5.2019. 10:40:00,20.9,56.1,24.1,15.3,0.0,24.5.2019  10:40:00,40
31910,31910,24.5.2019. 10:30:00,20.8,55.1,22.4,15.2,0.0,24.5.2019  10:30:00,30
31911,31911,24.5.2019. 10:20:00,20.6,53.9,21.6,15.2,0.0,24.5.2019  10:20:00,20
31912,31912,24.5.2019. 10:10:00,20.3,54.8,21.1,15.2,0.0,24.5.2019  10:10:00,10
31913,31913,24.5.2019. 10:00:00,19.9,58.8,20.8,15.2,0.0,24.5.2019  10:00:00,00
31914,31914,24.5.2019. 9:50:00,19.8,58.0,20.6,15.2,0.0,24.5.2019  9:50:00,50
31915,31915,24.5.2019. 9:40:00,19.5,58.3,20.4,15.2,0.0,24.5.2019  9:40:00,40
31916,31916,24.5.2019. 9:30:00,19.3,57.9,20.2,15.2,0.0,24.5.2019  9:30:00,30
31917,31917,24.5.2019. 9:20:00,19.1,56.7,19.9,15.1,0.0,24.5.2019  9:20:00,20
31918,31918,24.5.2019. 9:10:00,19.3,59.4,20.0,15.1,0.0,24.5.2019  9:10:00,10
31919,31919,24.5.2019. 9:00:00,19.2,58.4,20.1,15.1,0.0,24.5.2019  9:00:00,00
31920,31920,24.5.2019. 8:50:00,19.1,61.7,19.9,15.1,0.0,24.5.2019  8:50:00,50
31921,31921,24.5.2019. 8:40:00,18.8,58.9,19.9,15.1,0.0,24.5.2019  8:40:00,40
31922,31922,24.5.2019. 8:30:00,18.6,57.2,20.8,15.1,0.0,24.5.2019  8:30:00,30
31923,31923,24.5.2019. 8:20:00,18.7,60.6,21.4,15.1,0.0,24.5.2019  8:20:00,20
31924,31924,24.5.2019. 8:10:00,18.2,61.4,19.3,15.1,0.0,24.5.2019  8:10:00,10
31925,31925,24.5.2019. 8:00:00,17.7,63.1,18.4,15.1,0.0,24.5.2019  8:00:00,00
31926,31926,24.5.2019. 7:50:00,17.8,68.7,20.4,15.1,0.0,24.5.2019  7:50:00,50
31927,31927,24.5.2019. 7:40:00,17.3,71.7,21.5,15.1,0.0,24.5.2019  7:40:00,40
31928,31928,24.5.2019. 7:30:00,16.7,71.5,21.3,15.2,0.0,24.5.2019  7:30:00,30
31929,31929,24.5.2019. 7:20:00,16.4,76.8,20.1,15.2,0.0,24.5.2019  7:20:00,20
31930,31930,24.5.2019. 7:10:00,15.9,79.0,18.7,15.2,0.0,24.5.2019  7:10:00,10
31931,31931,24.5.2019. 7:00:00,15.3,79.8,18.2,15.2,0.0,24.5.2019  7:00:00,00
31932,31932,24.5.2019. 6:50:00,15.3,81.1,17.8,15.2,0.0,24.5.2019  6:50:00,50
31933,31933,24.5.2019. 6:40:00,15.0,81.7,17.5,15.2,0.0,24.5.2019  6:40:00,40
31934,31934,24.5.2019. 6:30:00,14.1,83.7,17.2,15.3,0.0,24.5.2019  6:30:00,30
31935,31935,24.5.2019. 6:20:00,12.6,86.7,14.6,15.3,0.0,24.5.2019  6:20:00,20
31936,31936,24.5.2019. 6:10:00,11.8,88.3,12.1,15.3,0.0,24.5.2019  6:10:00,10
31937,31937,24.5.2019. 6:00:00,11.1,89.0,10.4,15.4,0.0,24.5.2019  6:00:00,00
31938,31938,24.5.2019. 5:50:00,10.4,89.3,9.9,15.4,0.0,24.5.2019  5:50:00,50
31939,31939,24.5.2019. 5:40:00,10.0,89.3,9.6,15.4,0.0,24.5.2019  5:40:00,40
31940,31940,24.5.2019. 5:30:00,9.7,89.1,9.3,15.4,0.0,24.5.2019  5:30:00,30
31941,31941,24.5.2019. 5:20:00,9.7,89.1,9.3,15.4,0.0,24.5.2019  5:20:00,20
31942,31942,24.5.2019. 5:10:00,9.6,88.8,9.0,15.4,0.0,24.5.2019  5:10:00,10
31943,31943,24.5.2019. 5:00:00,9.9,88.6,9.3,15.5,0.0,24.5.2019  5:00:00,00
31944,31944,24.5.2019. 4:50:00,10.4,88.5,9.8,15.5,0.0,24.5.2019  4:50:00,50
31945,31945,24.5.2019. 4:40:00,10.6,88.3,10.2,15.6,0.0,24.5.2019  4:40:00,40
31946,31946,24.5.2019. 4:30:00,10.8,88.2,10.4,15.6,0.0,24.5.2019  4:30:00,30
31947,31947,24.5.2019. 4:20:00,10.9,87.8,10.5,15.6,0.0,24.5.2019  4:20:00,20
31948,31948,24.5.2019. 4:10:00,11.0,87.6,10.6,15.6,0.0,24.5.2019  4:10:00,10
31949,31949,24.5.2019. 4:00:00,11.2,87.5,10.8,15.6,0.0,24.5.2019  4:00:00,00
31950,31950,24.5.2019. 3:50:00,11.4,87.2,11.0,15.6,0.0,24.5.2019  3:50:00,50
31951,31951,24.5.2019. 3:40:00,11.6,86.9,11.2,15.6,0.0,24.5.2019  3:40:00,40
31952,31952,24.5.2019. 3:30:00,12.0,86.8,11.6,15.7,0.0,24.5.2019  3:30:00,30
31953,31953,24.5.2019. 3:20:00,12.1,86.0,11.8,15.7,0.0,24.5.2019  3:20:00,20
31954,31954,24.5.2019. 3:10:00,12.2,85.6,11.9,15.8,0.0,24.5.2019  3:10:00,10
31955,31955,24.5.2019. 3:00:00,12.2,85.2,12.1,15.8,0.0,24.5.2019  3:00:00,00
31956,31956,24.5.2019. 2:50:00,12.4,85.3,12.1,15.8,0.0,24.5.2019  2:50:00,50
31957,31957,24.5.2019. 2:40:00,12.4,84.6,12.1,15.8,0.0,24.5.2019  2:40:00,40
31958,31958,24.5.2019. 2:30:00,12.5,85.0,12.2,15.8,0.0,24.5.2019  2:30:00,30
31959,31959,24.5.2019. 2:20:00,12.5,84.9,12.2,15.8,0.0,24.5.2019  2:20:00,20
31960,31960,24.5.2019. 2:10:00,12.6,84.7,12.4,15.8,0.0,24.5.2019  2:10:00,10
31961,31961,24.5.2019. 2:00:00,12.7,84.0,12.5,15.8,0.0,24.5.2019  2:00:00,00
31962,31962,24.5.2019. 1:50:00,12.8,83.1,12.6,15.9,0.0,24.5.2019  1:50:00,50
31963,31963,24.5.2019. 1:40:00,12.7,83.5,12.5,15.9,0.0,24.5.2019  1:40:00,40
31964,31964,24.5.2019. 1:30:00,12.9,83.2,12.6,15.9,0.0,24.5.2019  1:30:00,30
31965,31965,24.5.2019. 1:20:00,12.9,82.8,12.6,15.9,0.0,24.5.2019  1:20:00,20
31966,31966,24.5.2019. 1:10:00,12.8,83.7,12.7,15.9,0.0,24.5.2019  1:10:00,10
31967,31967,24.5.2019. 1:00:00,12.9,84.8,12.8,16.0,0.0,24.5.2019  1:00:00,00
31968,31968,24.5.2019. 0:50:00,13.0,84.9,12.8,16.0,0.0,24.5.2019  0:50:00,50
31969,31969,24.5.2019. 0:40:00,13.0,84.8,12.8,16.1,0.0,24.5.2019  0:40:00,40
31970,31970,24.5.2019. 0:30:00,13.0,84.6,12.8,16.1,0.0,24.5.2019  0:30:00,30
31971,31971,24.5.2019. 0:20:00,12.9,83.1,12.8,16.1,0.0,24.5.2019  0:20:00,20
31972,31972,24.5.2019. 0:10:00,13.1,83.4,12.8,16.1,0.0,24.5.2019  0:10:00,10
31973,31973,24.5.2019. 0:00:00,13.1,82.6,12.9,16.1,0.0,24.5.2019  0:00:00,00
31974,31974,23.5.2019. 23:50:00,13.2,82.5,12.9,16.1,0.0,23.5.2019  23:50:00,50
31975,31975,23.5.2019. 23:40:00,13.1,82.5,12.9,16.2,0.0,23.5.2019  23:40:00,40
31976,31976,23.5.2019. 23:30:00,13.3,82.8,12.9,16.2,0.0,23.5.2019  23:30:00,30
31977,31977,23.5.2019. 23:20:00,13.4,81.4,13.0,16.2,0.0,23.5.2019  23:20:00,20
31978,31978,23.5.2019. 23:10:00,13.5,80.4,13.2,16.2,0.0,23.5.2019  23:10:00,10
31979,31979,23.5.2019. 23:00:00,13.6,79.9,13.5,16.3,0.0,23.5.2019  23:00:00,00
31980,31980,23.5.2019. 22:50:00,13.8,79.1,13.7,16.3,0.0,23.5.2019  22:50:00,50
31981,31981,23.5.2019. 22:40:00,14.1,77.9,13.9,16.3,0.0,23.5.2019  22:40:00,40
31982,31982,23.5.2019. 22:30:00,14.0,77.9,13.9,16.4,0.0,23.5.2019  22:30:00,30
31983,31983,23.5.2019. 22:20:00,13.7,81.0,13.5,16.4,0.0,23.5.2019  22:20:00,20
31984,31984,23.5.2019. 22:10:00,13.6,81.6,13.3,16.4,0.0,23.5.2019  22:10:00,10
31985,31985,23.5.2019. 22:00:00,13.6,81.0,13.4,16.4,0.0,23.5.2019  22:00:00,00
31986,31986,23.5.2019. 21:50:00,13.7,81.0,13.4,16.4,0.0,23.5.2019  21:50:00,50
31987,31987,23.5.2019. 21:40:00,13.9,80.6,13.5,16.4,0.0,23.5.2019  21:40:00,40
31988,31988,23.5.2019. 21:30:00,14.1,79.8,13.8,16.5,0.0,23.5.2019  21:30:00,30
31989,31989,23.5.2019. 21:20:00,14.3,78.5,14.2,16.6,0.0,23.5.2019  21:20:00,20
31990,31990,23.5.2019. 21:10:00,14.4,78.2,14.3,16.6,0.0,23.5.2019  21:10:00,10
31991,31991,23.5.2019. 21:00:00,14.6,77.1,14.4,16.6,0.0,23.5.2019  21:00:00,00
31992,31992,23.5.2019. 20:50:00,14.6,77.4,14.4,16.6,0.0,23.5.2019  20:50:00,50
